0.00.005.110 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.005.980 W srv  llama_server: -----------------
0.00.005.984 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.005.984 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.005.985 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.005.985 W srv  llama_server: -----------------
0.00.007.277 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.882.496 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.909.546 I srv  llama_server: model loaded
0.06.909.554 I srv  llama_server: listening on http://127.0.0.1:8080
3.13.001.296 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
44.28.999.807 I slot print_timing: id  3 | task 32522 |       total time =   14304.18 ms /   201 tokens
44.28.999.809 I slot print_timing: id  3 | task 32522 |    graphs reused =      32508
44.28.999.839 I slot      release: id  3 | task 32522 | stop processing: n_tokens = 246, truncated = 0
44.29.020.985 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
44.29.021.083 I slot launch_slot_: id  3 | task 32723 | processing task, is_child = 0
44.29.021.103 W slot   operator(): id  3 | task 32723 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
44.29.021.105 W slot   operator(): id  3 | task 32723 | n_past was set to 46
44.36.072.247 I slot print_timing: id  3 | task 32723 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
44.39.091.642 I slot print_timing: id  3 | task 32723 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.91 t/s
44.42.142.328 I slot print_timing: id  3 | task 32723 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.77 t/s
44.43.311.280 I slot print_timing: id  3 | task 32723 | prompt eval time =      69.28 ms /     1 tokens (   69.28 ms per token,    14.43 tokens per second)
44.43.311.289 I slot print_timing: id  3 | task 32723 |        eval time =   14220.88 ms /   200 tokens (   71.10 ms per token,    14.06 tokens per second)
44.43.311.291 I slot print_timing: id  3 | task 32723 |       total time =   14290.16 ms /   201 tokens
44.43.311.292 I slot print_timing: id  3 | task 32723 |    graphs reused =      32708
44.43.311.323 I slot      release: id  3 | task 32723 | stop processing: n_tokens = 246, truncated = 0
44.43.332.370 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
44.43.332.463 I slot launch_slot_: id  3 | task 32924 | processing task, is_child = 0
44.43.332.482 W slot   operator(): id  3 | task 32924 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
44.43.332.483 W slot   operator(): id  3 | task 32924 | n_past was set to 46
44.50.393.047 I slot print_timing: id  3 | task 32924 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
44.53.413.239 I slot print_timing: id  3 | task 32924 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.91 t/s
44.56.464.935 I slot print_timing: id  3 | task 32924 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
44.57.632.820 I slot print_timing: id  3 | task 32924 | prompt eval time =      69.92 ms /     1 tokens (   69.92 ms per token,    14.30 tokens per second)
44.57.632.829 I slot print_timing: id  3 | task 32924 |        eval time =   14230.40 ms /   200 tokens (   71.15 ms per token,    14.05 tokens per second)
44.57.632.830 I slot print_timing: id  3 | task 32924 |       total time =   14300.32 ms /   201 tokens
44.57.632.832 I slot print_timing: id  3 | task 32924 |    graphs reused =      32908
44.57.632.863 I slot      release: id  3 | task 32924 | stop processing: n_tokens = 246, truncated = 0
44.57.653.994 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
44.57.654.088 I slot launch_slot_: id  3 | task 33125 | processing task, is_child = 0
44.57.654.107 W slot   operator(): id  3 | task 33125 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
44.57.654.108 W slot   operator(): id  3 | task 33125 | n_past was set to 46
45.04.710.869 I slot print_timing: id  3 | task 33125 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
45.07.732.249 I slot print_timing: id  3 | task 33125 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
45.10.788.627 I slot print_timing: id  3 | task 33125 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.74 t/s
45.11.960.739 I slot print_timing: id  3 | task 33125 | prompt eval time =      70.20 ms /     1 tokens (   70.20 ms per token,    14.25 tokens per second)
45.11.960.749 I slot print_timing: id  3 | task 33125 |        eval time =   14236.42 ms /   200 tokens (   71.18 ms per token,    14.05 tokens per second)
45.11.960.750 I slot print_timing: id  3 | task 33125 |       total time =   14306.62 ms /   201 tokens
45.11.960.752 I slot print_timing: id  3 | task 33125 |    graphs reused =      33108
45.11.960.784 I slot      release: id  3 | task 33125 | stop processing: n_tokens = 246, truncated = 0
45.11.981.933 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
45.11.982.026 I slot launch_slot_: id  3 | task 33326 | processing task, is_child = 0
45.11.982.044 W slot   operator(): id  3 | task 33326 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
45.11.982.045 W slot   operator(): id  3 | task 33326 | n_past was set to 46
45.19.043.012 I slot print_timing: id  3 | task 33326 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
45.22.062.888 I slot print_timing: id  3 | task 33326 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.91 t/s
45.25.117.811 I slot print_timing: id  3 | task 33326 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.75 t/s
45.26.289.086 I slot print_timing: id  3 | task 33326 | prompt eval time =      69.78 ms /     1 tokens (   69.78 ms per token,    14.33 tokens per second)
45.26.289.096 I slot print_timing: id  3 | task 33326 |        eval time =   14237.24 ms /   200 tokens (   71.19 ms per token,    14.05 tokens per second)
45.26.289.097 I slot print_timing: id  3 | task 33326 |       total time =   14307.02 ms /   201 tokens
45.26.289.098 I slot print_timing: id  3 | task 33326 |    graphs reused =      33308
45.26.289.130 I slot      release: id  3 | task 33326 | stop processing: n_tokens = 246, truncated = 0
45.26.310.261 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
45.26.310.358 I slot launch_slot_: id  3 | task 33527 | processing task, is_child = 0
45.26.310.377 W slot   operator(): id  3 | task 33527 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
45.26.310.379 W slot   operator(): id  3 | task 33527 | n_past was set to 46
45.33.371.858 I slot print_timing: id  3 | task 33527 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
45.36.386.796 I slot print_timing: id  3 | task 33527 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.93 t/s
45.39.439.332 I slot print_timing: id  3 | task 33527 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
45.40.613.936 I slot print_timing: id  3 | task 33527 | prompt eval time =      69.33 ms /     1 tokens (   69.33 ms per token,    14.42 tokens per second)
45.40.613.945 I slot print_timing: id  3 | task 33527 |        eval time =   14234.21 ms /   200 tokens (   71.17 ms per token,    14.05 tokens per second)
45.40.613.946 I slot print_timing: id  3 | task 33527 |       total time =   14303.54 ms /   201 tokens
45.40.613.948 I slot print_timing: id  3 | task 33527 |    graphs reused =      33508
45.40.613.977 I slot      release: id  3 | task 33527 | stop processing: n_tokens = 246, truncated = 0
45.40.641.758 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
45.40.641.859 I slot launch_slot_: id  3 | task 33728 | processing task, is_child = 0
45.40.641.878 W slot   operator(): id  3 | task 33728 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
45.40.641.880 W slot   operator(): id  3 | task 33728 | n_past was set to 46
45.47.692.283 I slot print_timing: id  3 | task 33728 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
45.50.713.890 I slot print_timing: id  3 | task 33728 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.90 t/s
45.53.765.145 I slot print_timing: id  3 | task 33728 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.76 t/s
45.54.934.117 I slot print_timing: id  3 | task 33728 | prompt eval time =      69.53 ms /     1 tokens (   69.53 ms per token,    14.38 tokens per second)
45.54.934.127 I slot print_timing: id  3 | task 33728 |        eval time =   14222.69 ms /   200 tokens (   71.11 ms per token,    14.06 tokens per second)
45.54.934.128 I slot print_timing: id  3 | task 33728 |       total time =   14292.22 ms /   201 tokens
45.54.934.129 I slot print_timing: id  3 | task 33728 |    graphs reused =      33708
45.54.934.160 I slot      release: id  3 | task 33728 | stop processing: n_tokens = 246, truncated = 0
45.54.955.246 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
45.54.955.346 I slot launch_slot_: id  3 | task 33929 | processing task, is_child = 0
45.54.955.366 W slot   operator(): id  3 | task 33929 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
45.54.955.367 W slot   operator(): id  3 | task 33929 | n_past was set to 46
46.02.012.550 I slot print_timing: id  3 | task 33929 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
46.05.033.569 I slot print_timing: id  3 | task 33929 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
46.08.083.746 I slot print_timing: id  3 | task 33929 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
46.09.253.722 I slot print_timing: id  3 | task 33929 | prompt eval time =      69.82 ms /     1 tokens (   69.82 ms per token,    14.32 tokens per second)
46.09.253.731 I slot print_timing: id  3 | task 33929 |        eval time =   14228.52 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
46.09.253.732 I slot print_timing: id  3 | task 33929 |       total time =   14298.34 ms /   201 tokens
46.09.253.734 I slot print_timing: id  3 | task 33929 |    graphs reused =      33908
46.09.253.765 I slot      release: id  3 | task 33929 | stop processing: n_tokens = 246, truncated = 0
46.09.274.859 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
46.09.274.955 I slot launch_slot_: id  3 | task 34130 | processing task, is_child = 0
46.09.274.974 W slot   operator(): id  3 | task 34130 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
46.09.274.976 W slot   operator(): id  3 | task 34130 | n_past was set to 46
46.16.324.589 I slot print_timing: id  3 | task 34130 | n_decoded =    100, tg =  14.33 t/s, tg_3s =  14.33 t/s
46.19.345.128 I slot print_timing: id  3 | task 34130 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.90 t/s
46.22.398.036 I slot print_timing: id  3 | task 34130 | n_decoded =    184, tg =  14.10 t/s, tg_3s =  13.76 t/s
46.23.568.353 I slot print_timing: id  3 | task 34130 | prompt eval time =      69.52 ms /     1 tokens (   69.52 ms per token,    14.38 tokens per second)
46.23.568.363 I slot print_timing: id  3 | task 34130 |        eval time =   14223.84 ms /   200 tokens (   71.12 ms per token,    14.06 tokens per second)
46.23.568.364 I slot print_timing: id  3 | task 34130 |       total time =   14293.36 ms /   201 tokens
46.23.568.365 I slot print_timing: id  3 | task 34130 |    graphs reused =      34108
46.23.568.396 I slot      release: id  3 | task 34130 | stop processing: n_tokens = 246, truncated = 0
46.23.589.430 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
46.23.589.527 I slot launch_slot_: id  3 | task 34331 | processing task, is_child = 0
46.23.589.547 W slot   operator(): id  3 | task 34331 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
46.23.589.548 W slot   operator(): id  3 | task 34331 | n_past was set to 46
46.30.646.764 I slot print_timing: id  3 | task 34331 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
46.33.668.871 I slot print_timing: id  3 | task 34331 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
46.36.718.404 I slot print_timing: id  3 | task 34331 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
46.37.887.708 I slot print_timing: id  3 | task 34331 | prompt eval time =      70.09 ms /     1 tokens (   70.09 ms per token,    14.27 tokens per second)
46.37.887.718 I slot print_timing: id  3 | task 34331 |        eval time =   14228.06 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
46.37.887.719 I slot print_timing: id  3 | task 34331 |       total time =   14298.15 ms /   201 tokens
46.37.887.720 I slot print_timing: id  3 | task 34331 |    graphs reused =      34308
46.37.887.751 I slot      release: id  3 | task 34331 | stop processing: n_tokens = 246, truncated = 0
46.37.908.827 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
46.37.908.922 I slot launch_slot_: id  3 | task 34532 | processing task, is_child = 0
46.37.908.942 W slot   operator(): id  3 | task 34532 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
46.37.908.943 W slot   operator(): id  3 | task 34532 | n_past was set to 46
46.44.970.710 I slot print_timing: id  3 | task 34532 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
46.47.983.612 I slot print_timing: id  3 | task 34532 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.94 t/s
46.51.034.679 I slot print_timing: id  3 | task 34532 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
46.52.204.273 I slot print_timing: id  3 | task 34532 | prompt eval time =      69.62 ms /     1 tokens (   69.62 ms per token,    14.36 tokens per second)
46.52.204.283 I slot print_timing: id  3 | task 34532 |        eval time =   14225.69 ms /   200 tokens (   71.13 ms per token,    14.06 tokens per second)
46.52.204.285 I slot print_timing: id  3 | task 34532 |       total time =   14295.31 ms /   201 tokens
46.52.204.287 I slot print_timing: id  3 | task 34532 |    graphs reused =      34508
46.52.204.316 I slot      release: id  3 | task 34532 | stop processing: n_tokens = 246, truncated = 0
46.52.225.488 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
46.52.225.585 I slot launch_slot_: id  3 | task 34733 | processing task, is_child = 0
46.52.225.604 W slot   operator(): id  3 | task 34733 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
46.52.225.605 W slot   operator(): id  3 | task 34733 | n_past was set to 46
46.59.285.133 I slot print_timing: id  3 | task 34733 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
47.02.304.745 I slot print_timing: id  3 | task 34733 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.91 t/s
47.05.359.655 I slot print_timing: id  3 | task 34733 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.75 t/s
47.06.530.643 I slot print_timing: id  3 | task 34733 | prompt eval time =      76.98 ms /     1 tokens (   76.98 ms per token,    12.99 tokens per second)
47.06.530.652 I slot print_timing: id  3 | task 34733 |        eval time =   14228.04 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
47.06.530.653 I slot print_timing: id  3 | task 34733 |       total time =   14305.02 ms /   201 tokens
47.06.530.655 I slot print_timing: id  3 | task 34733 |    graphs reused =      34708
47.06.530.687 I slot      release: id  3 | task 34733 | stop processing: n_tokens = 246, truncated = 0
47.06.551.784 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 0.404 (> 0.100 thold), f_keep = 0.077
47.06.551.885 I slot launch_slot_: id  3 | task 34934 | processing task, is_child = 0
47.13.927.309 I slot print_timing: id  3 | task 34934 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
47.16.952.217 I slot print_timing: id  3 | task 34934 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.88 t/s
47.20.011.798 I slot print_timing: id  3 | task 34934 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.73 t/s
47.21.181.934 I slot print_timing: id  3 | task 34934 | prompt eval time =     376.36 ms /    28 tokens (   13.44 ms per token,    74.40 tokens per second)
47.21.181.944 I slot print_timing: id  3 | task 34934 |        eval time =   14253.65 ms /   200 tokens (   71.27 ms per token,    14.03 tokens per second)
47.21.181.945 I slot print_timing: id  3 | task 34934 |       total time =   14630.01 ms /   228 tokens
47.21.181.947 I slot print_timing: id  3 | task 34934 |    graphs reused =      34906
47.21.181.980 I slot      release: id  3 | task 34934 | stop processing: n_tokens = 246, truncated = 0
47.21.202.998 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
47.21.205.066 I slot launch_slot_: id  3 | task 35135 | processing task, is_child = 0
47.21.205.092 W slot   operator(): id  3 | task 35135 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
